,address,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and_last (Mins),Sent_tnx,Received_tnx,NumberofCreated_Contracts,UniqueReceivedFrom_Addresses,UniqueSentTo_Addresses20,MinValueReceived,MaxValueReceived,AvgValueReceived5Average,MinValSent,MaxValSent,AvgValSent,MinValueSentToContract,MaxValueSentToContract,AvgValueSentToContract,TotalTransactions(IncludingTnxtoCreate_Contract),TotalEtherSent,TotalEtherReceived,TotalEtherSent_Contracts,TotalEtherBalance,TotalERC20Tnxs:,ERC20TotalEther_Received:,ERC20TotalEther_Sent:,ERC20TotalEtherSentContract:,ERC20UniqSent_Addr:,ERC20UniqRec_Addr:,ERC20UniqRecContractAddr:,ERC20AvgTimeBetweenSent_Tnx,ERC20AvgTimeBetweenRec_Tnx,ERC20AvgTimeBetweenContract_Tnx,ERC20MinVal_Rec,ERC20MaxVal_Rec,ERC20AvgVal_Rec,ERC20MinVal_Sent,ERC20MaxVal_Sent,ERC20AvgVal_Sent,ERC20UniqSentTokenName,ERC20UniqRecTokenName,ERC20MostSentTokenType,ERC20MostRecTokenType
1693,0x90Debc62a8c541c1b3bB5e5D18dbD01661125Ee6,0.0,196.0,196,0,2,0,2,0,0,7000000000000000,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0,0,2017762000000000,3,0,0,82760000000000000000,0,0,3,0.0,0.0,15426.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1694,0x90f10470a7E90d9cB74Ceb57cC7AF22a8c4994FF,0.0,226.74074074074073,5308026,0,28,1,24,0,0,0,0.0,0.0,0,0.0,0,0,0.0,38,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1695,0x90fb8FFf658e1BD24D274C1A1133C319e055703A,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,1,0,0,1337000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1696,0x911Ffa9Ec83BD443ba040f3C5e576D7601c1A433,0.0,301465.5,1205862,0,5,0,5,0,0,10000000000000000,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0,0,7310373038592669,23,0,0,12274788773879971268120,0,0,17,0.0,0.0,225185.31818181818,0.0,0,0.0,0,0,0.0,0,0,0,0
1697,0x91442fD15202Bd77d7e42E59a87Bae18F7FC3AE3,0.0,255720.5,511441,0,3,0,2,0,50000000000000000,2000000000000000000,6.49678e+17,0.0,0,0.0,0,0,0.0,3,0.0,1949034000000000000,0,0,1,0,0,10000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1698,0x91459992BcbF089851abFfa033559C2eEf120469,0.0,116193.23076923077,4531536,0,40,0,24,0,161730820000000,20546133312389142810,5.136533328097286e+17,0.0,0,0.0,0,0,0.0,40,0.0,20546133312389142810,0,0,5,0,0,5348000000000000911,0,0,4,0.0,0.0,7137982.25,0.0,0,0.0,0,0,0.0,0,0,0,0
1699,0x9145Cb518FD02877FE8efA077c3EAd95235fDA22,0.0,110953.0,110953,0,2,0,2,0,509874000000000000,510000000000000009,2.54937e+17,0.0,0,0.0,0,0,0.0,2,0.0,509874000000000000,0,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1700,0x915c95415D3449212FD0991CCF5eB42864118EC9,0.0,3150.972222222222,113435,0,37,0,21,0,4700000000000000,21695830510000000000,4.264053756756757e+16,0.0,0,0.0,0,0,0.0,37,0.0,1577699890000000000,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1701,0x91619a3456FDbAc90bD93f51F2917981f0ED3097,0.0,4029763.625,32238109,0,9,0,8,0,15000000000000000,5344029100000000000,5.937553444444444e+17,0.0,0,0.0,0,0,0.0,9,0.0,5343798100000000000,0,0,2,0,0,916,0,0,1,0.0,0.0,10173680.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1702,0x916d37534f95f30c35A60a58150F48c2D0fF4Be2,0.0,13908132.833333334,83448797,0,7,0,7,0,30320370000000000,4498823964363454000,6.426891377662077e+17,0.0,0,0.0,0,0,0.0,7,0.0,4498823964363454000,0,0,4,0,0,101684000000000000000,0,0,4,0.0,0.0,39534182.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1703,0x91718Fdc91Ea6a5267FAE873eA3d8F612ed5A3ba,0.0,273594.4,1367972,0,6,0,6,0,3462420000000000,9622568480000000000,1.6037614133333332e+18,0.0,0,0.0,0,0,0.0,6,0.0,9622568480000000000,0,0,3,0,0,13380000000000090000,0,0,3,0.0,0.0,64166646.5,0.0,0,0.0,0,0,0.0,0,0,0,0
1704,0x91E159D55e1a1f551306194bb0182AD5c2FF3389,0.0,22470.285714285714,157292,0,8,0,8,0,0,600000000000000000,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0,0,3699962200000000000,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1705,0x91E92019251Fb184030Caa874B45926C39dd900c,0.0,3876174.5,7752349,0,3,0,3,0,240471329701919668,3237321329701919668,1.0791071099006399e+18,0.0,0,0.0,0,0,0.0,3,0.0,3237321329701919668,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1706,0x91b99dab2aaa6c87606924e1112c952276cb1b58,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1707,0x91c5045DBeD2066c8e68Dd023329f6885a6540b0,0.0,10413.888888888889,93725,0,10,0,3,0,0,13272100000000000,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0,0,8046142000000000,14,0,0,16553518474956567277306,0,0,5,0.0,0.0,8126.538461538462,0.0,0,0.0,0,0,0.0,0,0,0,0
1708,0x91e35d6c5B7323647e0cc1d274A072AC5CBB4340,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,3,0,0,2684000000000000000,0,0,3,0.0,0.0,57827193.5,0.0,0,0.0,0,0,0.0,0,0,0,0
1709,0x91e5aBCC8F5E9a32A3407F71D6d63D28ca10756d,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,1,0,0,13370000000000000000,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1710,0x9205ddb511303ab460698085fdaac7a81cbd93d4,756874.4565217391,668158.1153846154,34828147,47,53,0,39,1,1396000000000000,103000000000000000000,3.22200479245283e+16,7.8603211e+16,103002335380000000000,3.628409659574468e+16,0,0,0.0,100,1.70535254e+18,1707662540000000000,0,533686200,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1711,0x920aDc9A060cdA345fdEc2fdeBAd6EBF38eDf83D,0.0,481807.4,4818074,0,11,0,10,0,60000000000000000,11789559000000000000,1.071778090909091e+18,0.0,0,0.0,0,0,0.0,11,0.0,11789559000000000000,0,0,2,0,0,520127277543184605040,0,0,2,0.0,0.0,2049354.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1712,0x92127085c609bde93CaB077e60f417D852222299,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
1713,0x922f419C0F282E2379005a2be675239323B52808,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0
